149	4.003374	14.075605
150	4.008746	14.277401
151	4.014473	14.511142
152	4.025190	14.934073
153	4.071293	16.142996
154	4.082592	16.379076
155	4.093857	16.625216
156	4.104729	16.873735
157	4.115113	17.122782
158	4.125050	17.373650
159	4.134638	17.629116
160	4.143818	17.887882
161	4.152725	18.153980
162	4.161304	18.426062
163	4.169652	18.707405
164	4.177602	18.992706
165	4.185377	19.290157
166	4.192848	19.595015
167	4.199944	19.904804
168	4.206904	20.230068
169	4.213733	20.570841
170	4.220372	20.924141
171	4.226780	21.287848
172	4.233096	21.669569
173	4.239152	22.059168
174	4.244838	22.450485
175	4.250262	22.851862
176	4.255382	23.260677
177	4.260327	23.687599
178	4.265059	24.128937
179	4.269548	24.582098
180	4.273870	25.054621
181	4.277950	25.538357
182	4.281718	26.026529
183	4.285259	26.531546
184	4.288621	27.059504
185	4.291740	27.600374
186	4.294699	28.167307
187	4.297440	28.749573
188	4.299945	29.344809
189	4.302162	29.944550
190	4.304230	30.586090
191	4.306029	31.231243
192	4.307543	31.882656
193	4.308801	32.558754
194	4.309848	33.275398
195	4.310645	34.005295
196	4.311173	34.747826
197	4.311453	35.528088
198	4.311500	36.353001
199	4.311300	37.172791
200	4.310823	38.012276
201	4.310056	38.877476
202	4.308986	39.785172
203	4.307627	40.728691
204	4.306011	41.674580
205	4.304078	42.649925
206	4.301759	43.693134
207	4.299109	44.788555
208	4.296205	45.901138
209	4.292898	47.090672
210	4.289176	48.373337
211	4.285132	49.729107
212	4.280648	51.212902
213	4.275653	52.884796
214	4.270339	54.725895
215	4.264982	56.664082
216	4.259404	58.786118
217	4.253709	61.092583
218	4.248487	63.314095
219	4.242974	65.745392
220	4.237496	68.252785
221	4.231929	70.875511
222	4.226233	73.626503
223	4.220278	76.571060
224	4.213971	79.779114
225	4.207270	83.312920
226	4.199889	87.415253
227	4.192427	91.835533
228	4.184166	97.130104
229	4.175140	103.629005
230	4.165832	111.471329
231	4.157215	120.145523
232	4.149865	128.768875
233	4.141081	141.249451
234	4.133368	155.664948
235	4.127184	170.731140
236	4.121958	186.444778
237	4.116504	206.907959
238	4.111842	229.293442
239	4.106913	262.006927
240	4.103180	303.387024
241	4.100932	358.600861
242	4.100790	431.748505
243	4.103073	526.891785
244	4.108522	661.359375
245	4.117694	844.683228
246	4.126855	1027.892212
247	4.135669	1230.798950
248	4.143484	1453.126831
249	4.150803	1726.287842
250	4.156261	2015.354248
251	4.162032	2495.901855
252	4.169117	3480.542969
253	4.178243	5706.129883
254	4.180662	7120.964844
